116,23 APR 2020,Amazon RDS for SQL Server で Microsoft SQL Server Analysis Services を設定する | Amazon Web Services ブログ,Amazon RDS for SQL Server の表形式モデルで Microsoft SQL Server Analysis Services (SSAS) を設定できるようになりました。SSAS は、2016 年または 2017 年の SQL Server メジャーバージョンを使用して、Standard エディションと Enterprise エディションのどちらのシングル AZ 設定でも動作します。 SSAS を Amazon EC2 で実行する場合、SSAS を Amazon RDS for SQL Server で直接サポートし、それらのワークロードを統合して SQL Server データベースと同じ RDS DB インスタンスで実行することで、コストを節約できます。ただし、統合する場合は、パフォーマンスへの影響を考慮する必要があります。 オンライン分析処理 (OLAP) ソリューションは、オンザフライ処理の量を最小限に抑えることで、データウェアハウスやその他のリレーショナルデータベースを強化し、高速で効果的な分析とレポートを行えます。 Amazon RDS for SQL Server で SSAS を設定するには、次の要件を満たす必要があります。 プロジェクトを RDS DB インスタンスに直接デプロイすることはできません。表形式モデルをデプロイするには、モデルファイルを DB インスタンスに移動し、SSAS ストアドプロシージャを実行する必要があります。 この記事では、Amazon RDS for SQL Server の表形式モデルで SSAS を設定する方法を示しました。Amazon EC2 で SSAS を実行する場合、それらのワークロードを統合して SQL Server データベースと同じ RDS DB インスタンスで実行することにより、コストを節約できます。
117,23 APR 2020,SYSDATE 関数を Oracle から PostgreSQL に変換する | Amazon Web Services ブログ,AWS クラウドで Oracle から PostgreSQL に移行するプロセスは何段階もあって複雑になりがちです。評価ステージから切り替えステージまで、さまざまなテクノロジーとスキルが必要になります。 Oracle から Amazon RDS または Amazon Aurora PostgreSQL に移行する際に最もよくある問題の 1 つが、SYSDATE 関数にまつわる問題です。SYSDATE は、アプリケーションまたはストアドプロシージャとトリガーで最も一般的に使用される日付/時刻関数です。 Oracle および PostgreSQL の日付/時刻関数を評価する際に考慮すべき 3 つの異なる側面があります。 PostgreSQL には、現在の日時に関連する値を返す関数がいくつか用意されています。 Oracle SYSDATE 関数は、ステートメントの実行時に DB サーバーの日付/時刻を返します。PostgreSQL にも同様の時刻関数が必要です。 次のコードは、PostgreSQL で同じ効果があることを示しています。「推奨事項」セクションで示したように、clock_timestamp に基づいて、Oracle データベースサーバーのタイムゾーンを使用して関数を作成できます。
118,23 APR 2020,CI/CD パイプラインで Amazon Translate を使用してウェブサイトまたはアプリケーションを自動的に翻訳する | Amazon Web Services ブログ,AWS では、ウェブサイトやアプリケーションを数分でグローバルにデプロイできます。これは、大企業であっても個人の開発者であっても、世界中のユーザー、つまり潜在的な顧客にリーチできることを意味します。 ウェブサイトやアプリケーションの翻訳は、ローカリゼーションおよびインターナショナライゼーション (それぞれ L10N および I18N) と呼ばれるプロセスの一部です。コンテンツをローカライズするために、企業は翻訳者を雇う (専門的なリソースが必要で、ターゲット言語の数が多い場合はさらにその傾向が顕著) か、システムを構築したのと同じ開発者にタスクを割り当てます (これは最適な結果が得られることを保障できず、また開発者がより重要なタスクを遂行する上で支障になる)。    ウェブサイトまたはアプリケーションのローカライズは、通常、開発者と翻訳者の間で共有するタスクです。ウェブサイトは実際に出来上がった翻訳を処理するために Babel と呼ばれるパッケージを使用しています。 この時点までに、翻訳対象を指定しましたが、実際の翻訳も提供する必要があります。 翻訳プロセスがどのように行われるかがわかったところで、次のステップはそれを自動化することです。 このステップの後、リクエストの Accept-Language ヘッダーに適切な値が含まれている場合、アプリケーションはコンテンツをスペイン語で表示します。 ウェブサイトのローカライズプロセスをスクリプト化しましたが、それでも手動でトリガーする必要があります。
119,23 APR 2020,Novetta が、災害対応のための IoT と機械学習をエッジに提供 | Amazon Web Services ブログ,災害対応時には、高い安全基準を維持することが最重要事項となります。人員、車両、機器の位置を知ることは、初期対応者の効率を最大化し、安全性に対する取り組みをサポートするために不可欠です。複数の組織からの参加者がいる状態で、複雑な対応全体でこれらのリソースの場所を追跡することは困難になる可能性があります。対応する組織は、多くの場合、地域、州、連邦の司令センターや、組織同士の相互運用性に欠けています。さらに、使用可能なほとんどの位置追跡ソリューションは、携帯電話ネットワークや衛星ネットワークなどの通信バックボーンに依存しており、信頼性が低く高コストのため、災害対応活動中の使用は困難になります。OCR は、初期対応者、地方、州、連邦政府機関に、命を救うためのテクノロジーを実証する機会を提供しています。LoRa (長距離) プロトコルは、各センサーと中央 LoRa ゲートウェイ (レシーバーおよびパケットフォワーダー) 間で、長距離の暗号化通信を低電力で可能にします。災害対応時にはオペレーションの接続性は保証されないため、インターネットにアクセスせずにエッジで運用することが重要です。これは予想されるパケット送信回数に必要な時間を上回っています。35 平方マイルの開放水域をカバーする同じ地図に、30 以上の組織の船舶と人員を配置することができました (図 6)。
120,23 APR 2020,TorchElastic Controller for Kubernetes を使った耐障害性のある機械学習分散トレーニング | Amazon Web Services ブログ,﻿ 機械学習チームが Kubernetes を使用すると、Amazon EC2 P3 などの強力な GPU インスタンスのフリート全体に分散したトレーニングジョブを実行でき、トレーニング時間を数日から数時間に短縮することができます。しかし、Kubernetes によく関連付けられている従来のマイクロサービスベースのアプリケーションと比較すると、分散トレーニングには制限があります。分散トレーニングジョブは耐障害性がありませんし、ノードの障害または回復によってトレーニングが中断された場合、ジョブを続行できません。それに加え、要求されたリソースをすべて取得しないとジョブを開始できず、また、再起動せずに拡張や縮小することもできません。このように、回復性と柔軟性が欠如しているため、トレーニングの時間とコストが増大します。最小限のワーカーが集まるとすぐに分散ジョブを開始でき、停止または再起動を実行しなくても最大数のワーカーまで拡張できます。伸縮性とは、トレーニングジョブ中にフレームワークがノード数を拡張または縮小する機能です。加えて、ノードの障害やレクラメーションにより置き換えられたノードから、ジョブを復旧できます。TorchElastic Controller for Kubernetes を使用することで、アイドル状態のクラスターリソースと Amazon EC2 スポットインスタンスでのトレーニングを制限して、分散トレーニングの時間とコストを削減できます。希望するワーカーサイズを 最小、最大 の範囲で動的に変更でき、コントローラーはこの変更に応じてジョブを中断することなくワーカー数を拡張したり縮小します。
121,23 APR 2020,AWS Data Exchange で TruFactor のウェブセッションインテリジェンスをクエリ、視覚化、予測する | Amazon Web Services ブログ,データは無限にあるという性質を考えると、ビジネスの洞察を得るために適切なデータセットを見つけることは困難な場合があります。さまざまなデータセットの中央リポジトリにアクセスして、クエリ、視覚化、予測を行うことで、ビジネスを改善できます。AWS Data Exchange により、適切なデータセットを見つけることがはるかに簡単になりました。例として、ウェブセッションの訪問と人口統計に関するデータセットを使用して、どの人口統計グループが最も頻繁にウェブサイトにアクセスするかを理解するのに役立ちます。その後、機械学習 (ML) モデルと訪問予測を使用してビジネスを改善できます。 AWS Data Exchange では、クラウドでサードパーティのデータを簡単に検索、サブスクライブ、使用できます。AWS Data Exchange 内でデータ製品をサブスクライブした後、AWS Data Exchange API、AWS CLI や AWS マネジメントコンソールを使用して、データを直接 Amazon S3 にロードできます。 Amazon Athena でデータセットをクエリした後、Amazon QuickSight を使用して結果を視覚化できます。  Amazon Forecast を使用すると、独自の ML モデルを一から作成しなくても、機械学習を簡単に開始できます。AWS Data Exchange で TruFactor Intelligence を直接サブスクライブするか、TruFactor と直接連携して、匿名化された消費者インテリジェンスのより大きな製品ポートフォリオから適切な製品を特定できます。
122,23 APR 2020,Amazon FSx for Windows File Server を共有 VPC にデプロイする | Amazon Web Services ブログ,企業がアプリケーションフットプリントの多くをクラウドに移行し続けると、ファイルデータのためのソリューションが必要であることにすぐに気づきます。最近の多くのアプリケーションは、オブジェクトストア、NoSQL、グラフデータベースなどの API 駆動型ストレージサービスとインタラクションするように構築されていますが、ファイルサービスに依存するワークロードは依然として多数あります。多くの場合、これらのアプリケーションは、ファイルストレージソリューションの厳密な可用性の特性を必要とする一連の原則に基づいて設計されています。 前述の理由により、多くのお客様は、業界標準の SMB プロトコルでアクセスでき、回復力があり、スケーラブルで耐久性のある Windows ファイルストレージをアプリケーションに提供する簡単な方法として、Amazon FSx for Windows File Server (Amazon FSx) を利用しています。最近、Amazon FSx は、共有 Virtual Private Cloud (VPC) 環境のサポートを発表しました。 注意: Amazon FSx は、Windows ファイルサービスをプロビジョニングおよび利用する方法に関して、非常に高い柔軟性をお客様に提供します。 AWS Organizations は、他の組織アカウントが AWS RAM を使用してリソースを共有できるように設定する必要があります。これらのサブネットは、FSx for Windows ファイルサーバーのデプロイで使用されるアプリケーションアカウントと共有されます。このセキュリティグループはアプリケーションアカウント内に作成され、共有 VPC を参照します。Amazon FSx は、Linux または macOS を介したファイル共有へのアクセスもサポートしています。
123,23 APR 2020,AWS ChatBot – Slack および Chime を使用した ChatOps | Amazon Web Services ブログ,昨年、同僚の Ilya Bezdelev が、AWS Chatbot パブリックベータ版のリリースにあたり、Introducing AWS Chatbot: ChatOps for AWS というブログを執筆しました。また、彼は re:Invent 2019 Launchpad に参加し、詳細な AWS Chatbot のデモも行いました。  Ilya は最初に投稿した記事で、Amazon Chime や Slack 内で ChatOps を実施し、その協調しやすい環境内で AWS 通知を受信したり、コマンドを実行したりする方法を紹介しました。その後投稿した記事、Running AWS commands from Slack using AWS Chatbot では、Slack チャンネルで AWS Chatbot を構成する方法、CloudWatch アラームを表示する方法、AWS リソースを記述する方法、Lambda 関数を呼び出してログを取得する方法、AWS サポートケースを作成する方法を紹介しています。また、同僚の Erin Carlson と Matt Cowsert は、Launch: AWS Budgets Integration with AWS Chatbot という記事を執筆し、AWS Chatbot から AWS Budgets アラートを設定したり、通知を設定したりするプロセスについて説明しています。また、Anushri Anwekar が執筆したブログ記事では、AWS Chatbot を使用して Slack 経由で AWS 開発者ツール通知を受信する方法が紹介されています。 ここまででご紹介した記事からわかるように、AWS Chatbot は他にはない強力なコミュニケーションツールであり、クラウド環境のモニタリングやメンテナンスの方法を変える可能性を秘めています。これにより、複数の AWS リージョンで AWS Chatbot を用いた ChatOps を実施できるようになりました。  トピックを選択したリージョンで CloudWatch アラームを設定し、そのアラームを使用して AWS Chatbot に通知を送信することができます。 Slack からのスペシャルオファー 日進月歩の世界でお客様とそのチームがつながり、生産性を維持できるよう、Slack がスペシャルオファーを用意してくれました。
124,23 APR 2020,AWS IoT Core を用いた認可ポリシーのスケーリング | Amazon Web Services ブログ,IoTソリューションを構築するソリューションアーキテクト、開発者、およびシステム設計者は、ソリューション全体において、データとデータを操作する機能を適切に保護する必要があります。この投稿では、 AWS IoT Core を使用したマルチユーザーおよびマルチデバイスのユースケースに焦点を当て、認可ポリシーのスケーリングのためのいくつかの設計手法について説明します。デバイス、ユーザー間のカーディナリティやスケールのレベルに応じたパターンを紹介します。 AWS IoT サービス上にソリューションを構築する際のセキュリティ設計やアーキテクチャ検討時に活用頂ければと思います。 IoT デバイス、ネットワークパス、エンドユーザーデバイス、データベース、バックエンドシステムなど、データのやり取りが発生するあらゆるコンポーネントにおいてセキュリティ対策が必要です。IT セキュリティにおいて、セキュアなアーキテクチャを検討する際には、「AAA」と言われる3つのAを考慮する必要があります。 IoT ソリューションの開発者が直面する一般的な認可のユースケースに焦点を当てます。アプリケーションやデバイスソフトウェアの開発者は、このソリューションにおける AAA の要件を、機能要件を定義する段階で必ず考慮する必要があります。 デバイスポリシーのドキュメントは、 AWS IoT Core とデバイス間のやり取りにおける基本機能を保護します。このスケーリングのユースケースでは、 IoT ポリシーの名前付けとワイルドカード機能を使用します。
125,23 APR 2020,Amazon Chimeで行う遠隔授業・講義 | Amazon Web Services ブログ, 皆さんAmazon Chimeはご存じでしょうか？Amazon Chimeは組織の内外で会議やチャットなどができるサービスです。既に会議などでは多くご利用頂いてはおりますが、遠隔授業・講義でももちろんご利用頂くことが可能です。 Amazon ChimeではクライアントソフトウェアやWebブラウザ、SIPまたはH.323準拠のテレビ会議デバイスから遠隔授業に参加できます。もちろんiOSやAndroidのスマートフォンやタブレットも利用できます。またネットワーク回線が安定しない場所からの参加の場合には、電話を使用して音声での参加も可能です。 Amazon Chimeの特徴は、サービスのページ( https://aws.amazon.com/jp/chime/features/)に詳しくはありますが、同じ遠隔授業の仮想ミーティングルームへ 250 接続まで同時参加が可能です。また、既存のディレクトリサービスと接続し、認証情報を使用して Amazon Chime にログインさせることもできます。 あらかじめ https://app.chime.aws/check から接続環境のチェック、クライアントソフトウェアのダウンロードが可能です。または事前に資料をダウンロードできている場合には音声だけ電話で接続しても良いでしょう。 ８） Amazon Chimeでは標準でSIPまたはH.323準拠のルームタイプのテレビ会議システムとも接続が可能です。
126,23 APR 2020,IoT@Loft #9 IoTにおけるカメラ・動画の扱い方 | Amazon Web Services ブログ,IoT@Loft の第9回目は「IoTにおけるカメラ・動画の扱い方」をテーマに、初のオンライン開催を行いました。 見守りカメラや監視カメラ、ドライブレコーダーやロボットなど、IoTではカメラや動画を扱う様々なユースケースが存在します。一方で、デバイスやメディアを取り扱う際には、セキュリティやスケーラビリティなどのIoTならではの課題があります。また、Webカメラの普及や低価格化により、デバイスだけではなくサービスとしての差別化が必要になってきており、例えばクラウド側やエッジ側での認識技術などと組み合わせることによる付加価値の提供も重要です。 システム全体構成のスライドにもあるように、これらの動画ストリーム制御システムをAmazon EC2やAmazon S3などのサービスを用いて構築されています。 そして、動画ソリューションを実際に構築しようとすると以下のような課題があります。クラウドに収集された動画はストリームという単位で管理され、期間を指定して保存することが可能です。 Amazon SageMaker Neo: https://aws.amazon.com/jp/sagemaker/neo/ メディア形式で収集する方式では、PutMedia API の帯域幅制限が 100Mbps となっております。     三平 悠磨 ソフトウェアエンジニアとして会話AIやロボット開発を経験しました。AWS では IoT スペシャリストソリューションアーキテクトとして、お客様の IoT 関連案件を支援しています。
127,22 APR 2020,AWS トレーニング : 新コース「Planning and Designing Databases on AWS」を6月から受講できます | Amazon Web Services ブログ,こんにちは！AWS テクニカルトレーナーの冨田修平です。様々なクラスルームトレーニングとプライベートオンサイトトレーニングを担当しています。 さて、本日は AWS トレーニングの新コース「Planning and Designing Databases on AWS」を紹介します。既に以下のリリース記事の通り、本コースは 2020年1月 に発表された新コースです。そして、日本では 2020年6月 から受講できることになりました。 新しい 3 日間のクラスルームコース: Planning and Designing Databases on AWS AWSにおける設計のベストプラクティスの一つに”適切なデータベースソリューションを選択する”があります。 適切なデータベースとは何でしょうか？ 一般的にはデータベースといえばリレーショナルデータベースが多く使われていますが、不向きなケースもあります。 参考までに本コースの「モジュール構成」を以下に載せます。 本コースの初回開催は 2020年6月3日(水) – 2020年6月5日(金) です．その後も定期的に開催を予定しています。 ＊現在、AWSではクラスルームトレーニングをオンラインで実施しています。
128,22 APR 2020,AWSのコストを削減する９の方法 | Amazon Web Services ブログ,みなさん、こんにちは。アマゾン ウェブ サービス ジャパン シニアエバンジェリストの亀田です。 昨今、世の中の状況の変化に伴い、ITリソース使用量の増減の振れ幅が大きく、また予測が難しい、通常とは異なるビジネスの状況に多くのお客様が直面しています。また、その状況に対応するためリソースの流動性を確保するためにシステムをクラウドへ移行するケースが増えています。既存システムのクラウド移行にはいくつかのアプローチがありますが、稼働中のシステムを移行させる場合、移行作業の影響を最小限にするため、Lift &amp; Shiftという手法がとられます。システムアーキテクチャやアプリケーションへの変更を極小化したなるべく同じ状態でクラウドへシステムを移行し、稼働後必要に応じて適宜アーキテクチャ、アプリケーションなどを最適化していく方法です。 この際、アーキテクチャやアプリケーションへの修正影響範囲を極小化したまま、AWSのコストを最適化させる方法もいくつか存在しています。 いずれも迅速なコスト最適化が実現できる方法です。 開発環境、テスト環境などの本番環境以外で実行されているワークロードや、ミッションクリティカルでないワークロードなどにおいて、夜間、週末および祝日で、利用していない時間帯のEC2やRDSの費用を支払っている可能性があります。 Amazon Redshift クラスターを構築している場合において、本番環境でこれらのクラスターのサイズを変更したり、本番環境以外において、夜間、週末、祝日にこれらのクラスターのシャットダウンを行わないことにより、過剰のプロビジョニングまたは未使用状態の Redshift クラスターに対して料金を支払っている可能性があります。
129,22 APR 2020,金融機関が機密性の高いデータのためにAWS のサービスを承認する方法 | Amazon Web Services ブログ,本投稿は ワールドワイドで金融業界を担当している プリンシパルソリューションアーキテクト の Ilya Epshteyn による寄稿を翻訳したものです。金融サービスのような規制された業界では、クラウドへの移行は単純なリフト＆シフト作業ではありません。代わりに、金融機関は、 一般的にホワイトリストと呼ばれる秩序だったサービスごとの評価プロセスを使用して、クラウドサービスが規制上の義務にどのように対応できるかを実証しています。このプロセスが明確に定義されていない場合、クラウドにデータを移行する作業が遅れる可能性があります。金融サービス機関はクラウドに移行することで、パーソナライズされたデジタルエクスペリエンスの開発、データサイロの打破、新商品の開発、既存商品の利益率の向上、グローバルなリスクとコンプライアンス要件への積極的な対応を行いやすくしています。AWS のお客様は、クラウド 内 のセキュリティに責任があります。 また、金融機関は転送中のデータを暗号化して、意図した受信者だけがデータにアクセスできます。詳細については、 AWS KMS と統合された AWS サービスを参照してください。 重要なポイント : 160 を超える AWS のサービスが CloudTrail と統合されています。 Ilya Epshteyn はAWSのソリューションアーキテクトです。
130,21 APR 2020,自宅で学ぼう！AWS 初学者向けの勉強方法 6ステップ！ | Amazon Web Services ブログ,こんにちは、AWS トレーニングの講師を担当しているテクニカルトレーナーの西村航です。 皆さん、もしくは皆さんの周りでこんな方はいませんか。 本記事は、そういった自宅で勉強する際の悩みを抱えた AWS 初学者の方や AWS 初学者を育成する立場にある方を対象にした記事になります。オフィスで勉強する場合と違って、自宅で勉強する場合は「周りの詳しい人にちょっと聞く」ことが難しいこともあるかと思います。なお、分かりにくい単語に関しては AWS の用語集 を確認することで理解が深まります。おそらく、各サービスの概要を知るにつれ、知りたいことや疑問点などが出てくると思います。 3. よくある質問 各サービスを勉強していて疑問がわいた時に、最初にアクセスするべきサイトが「よくある質問」になります。 4. AWS ナレッジセンター サービスを実装する際の具体的な手順に関して疑問がわいた時には「AWS ナレッジセンター」にアクセスしましょう。 2. AWS ハンズオン資料 ★西村イチオシ 動画で勉強しつつ、用意されたシナリオと手順書に沿って進める入門者向けのハンズオンになります。    本記事では、AWS 初学者向けの自宅での勉強方法を紹介しました。
131,20 APR 2020,ワイヤレスサービスプロバイダー向けの AWS でクラウドネイティブのネットワークパフォーマンス分析ソリューションを構築する | Amazon Web Services ブログ,この記事では、AWS のサービスを使用してネットワークパフォーマンス分析ソリューションを構築するサーバーレスのクラウドベースアプローチを紹介します。従量課金制の AWS サービスでコストを抑えながら優れた柔軟性とパフォーマンスを提供できます。 ネットワークパフォーマンスが優れていないと、リアルタイムの低レイテンシーサービスと、顧客が使用する総帯域幅を増やすといった課題に直面するため、苦労することになります。 最適なパフォーマンスモニタリングのために毎秒取り込み、保存や処理を行う必要がある大量のデータを考えると、標準のオンプレミスモニタリングアプローチはもう効率的ではありません。 クラウドネイティブのアプローチでは、ビジネスバリューを生み出すソリューションに投資し、初期費用と過剰なインフラのプロビジョニングを避けることで、通常の資本支出モデルから運用支出モデルに移行できます。 ネットワークパフォーマンスは、QoS と厳密に関連しています。 このソリューションを実装するには、次の前提条件が必要です。 次の図では、高レベルでエンドツーエンドのソリューションと、そのソリューションで使用する AWS サービスを示しています。 このソリューションは、データの視覚化と分析にも役立ちます。 いつものように、AWS では皆さんのフィードバックをお待ちしています。
132,20 APR 2020,AWS DataSync を使用して Amazon FSx for Windows File Server に移行する | Amazon Web Services ブログ,多くのお客様は、Windows ワークロード用のオンプレミスのファイルストレージインフラストラクチャを所有しており、継続的な維持から開放されることを希望しています。お客様が合理的に避けたいと考えるハードウェアとソフトウェアのバックアップ、パッチ適用、監視、および維持に付随する課題があります。これまでにお客様から、AWS に対して、ネイティブ Windows ファイルサーバー機能を引き続き提供しつつ、基盤インフラストラクチャについての心配から解放してくれる完全マネージド型のネイティブ Windows ファイルサーバーソリューションの提供のご依頼がありました。このご依頼への対応として、AWS は、Amazon FSx for Windows File Server (Amazon FSx) を生み出しました。これは、完全マネージド型の SMB ベースのファイルストレージを Windows アプリケーションおよびワークロード用に提供するものです。 最初のステップでは、ファイルのターゲットストレージである Amazon FSx for Windows File Server ファイルシステムを作成します。 このブログでは、この移行を設定するために、AWS DataSync および Amazon FSx for Windows File Server コンソールについて説明しました。これらのお客様が必要なのは、完全マネージド型のネイティブ Windows ファイルサービスソリューションを提供するクラウドソリューションに移行することだけです。Amazon FSx for Windows File Server は、これらのニーズを満たすために作成されました。また、AWS DataSync を使用して Windows ファイルストレージインフラストラクチャから Amazon FSx にデータを移行する方法を示しました。
133,20 APR 2020,Amazon DocumentDB (MongoDB 互換) の開始方法 – パート 2  – AWS Cloud9 の使用 | Amazon Web Services ブログ,Amazon DocumentDB (MongoDB 互換) は、MongoDB のワークロードをサポートする高速でスケーラブル、かつ可用性に優れた完全マネージドのドキュメントデータベースサービスです。お客様は、基盤となるインフラストラクチャの管理を気にすることなく、現在ご使用のものと同じ MongoDB 3.6 向けのアプリケーションコード、ドライバー、ツールを、そのまま Amazon DocumentDB 上でワークロードを実行、管理、そしてスケールするのに使えます。ドキュメントデータベースである Amazon DocumentDB は、JSON データの保存、クエリ、およびインデックスを容易にします。 このシリーズのパート 2 のこの投稿では、 AWS Cloud9 を使用した Amazon DocumentDB の開始方法を示します。最初の手順として、デフォルトの Amazon VPC にAWS Cloud9 環境と Amazon DocumentDB クラスターを作成します。デフォルトの VPC を作成する手順については、Amazon VPC の開始方法をご参照ください。この投稿では、mongo シェルを使用して AWS Cloud9 環境から Amazon DocumentDB クラスターに接続して、いくつかのクエリを実行する方法を示しています。 AWS Cloud9 環境を作成するには、次の手順を実行します。  Amazon DocumentDB クラスターを作成するには、次の手順を実行します。 これで、Amazon DocumentDB クラスターへの接続およびクエリに使用するコマンドラインユーティリティである mongo シェルをインストールできます。
134,20 APR 2020,リモートワークの取り組みの立ち上げと拡大を支援するために、AWS IQ の料金体系が 2020 年 6 月 30 日まで延長されます | Amazon Web Services ブログ,最近の記事「Working from Home? Here’s How AWS Can Help」では、お客様がリモートワークや在宅勤務の取り組みを立ち上げ拡張するのに役立つ、AWS からのいくつかの手法をご紹介しています。こういったソリューションの立ち上げは、しばしば、専門家のアドバイスの下で行うほうが最良の (そしてより迅速な) 結果につながります。オンデマンドのプロジェクト作業に関し、AWS 認定済みの専門サードバーティ企業と連携するため必要な助けは、AWS IQから入手することができます。 現在皆様が、仕事、学業、コミュニティ環境の中で、多くの変化にさらされているということを AWS は理解しています。AWS IQ のエキスパートたちは、広範囲のプロジェクトに対し遠隔からの実践的な助言を提供します。AWS IQ 専門家として働くことにご関心がある場合は、「エキスパートのための AWS IQ」からサインアップしてください。この場合、お客様は米国在住で、AWS 認定を受けている必要があります。 お客様は、AWS IQ により、必要な支援を独立した AWS 専門家から得られるようになります。  すべての IQ エキスパートは、米国在住で、AWS 認定の取得が確認されています。  プロジェクトの種類を分かり安すく示し、料金を想定できるようにするため、エキスパートの一部ではパッケージ化されたサービスを提供しています。
135,20 APR 2020,AWS Snowball Edge の更新 – さらに高速なハードウェア、OpsHub GUI、IAM、および AWS Systems Manager | Amazon Web Services ブログ,ここ数年、私は、エッジコンピューティングおよびデータ転送デバイスにおける「スノー」ファミリーのいくつかのメンバー、つまりオリジナルの Snowball、より強力な Snowball Edge、およびエクサバイト規模の Snowmobile について話してきました。 本日は、Snowball Edge の最新の更新についてお伝えします。以下が本日私が皆さんにお伝えしたいことです。 Snowball Edge の更新 – 25% 高速で、より多くのメモリ、より多くの vCPU、100 ギガビットネットワーキングのサポートを備えた新しいストレージ最適化デバイス。 Snow Family 向け AWS OpsHub – Snowball Edge デバイスの管理を簡素化する新しい GUI ベースのツール。 Snowball Edge 向け IAM – AWS Identity and Access Management (IAM) を使用して、Snowball Edge デバイス上のサービスとリソースへのアクセスを管理できるようになりました。 Snow Family 向け AWS OpsHub これは、Snowball Edge デバイスの管理に使用できる新しいグラフィカルユーザーインターフェイスです。 AWS OpsHub の詳細と開始方法については、Snowball のリソースページにアクセスしてください。 Snowball Edge 向け IAM ユーザーベースの IAM ポリシーを使用して、Snowball Edge デバイスで実行されているサービスとリソースへのアクセスを制御できるようになりました。 Python または PowerShell でスクリプトを記述して、AWS OpsHub で実行できるようになりました。
136,20 APR 2020,週刊AWS – 2020/4/13週 | Amazon Web Services ブログ,ソリューションアーキテクトの下佐粉です。 今週も週刊AWSをお届けします。 最近は社内の打ち合わせもお客様との打ち合わせもAWSのオンライン会議システム Amazon Chimeで行うことが多くなっています。ところでオンライン会議でちょっと難しいのが、ホワイトボードを使ったディスカッションではないでしょうか。もちろんマウスで図を描いてChimeの画面共有機能で見せることは可能なのですが、私の場合はマウスでは思ったようにうまく描けずにいました。そこで、安価なペンタブレットを購入してみました。私が購入したのは6インチ x 4インチのコンパクトなものですが、マウスよりは全然楽に図が描けるようになりました。イラストレーターの方が使うような本格的なものではないですが、ホワイトボーディングには十分使えそうですので、図を描くことが多い方はお勧めです。  この週(4/13週)はイースター休暇の影響でしょうか、アップデートはほぼ4/16（木）と17（金）に集中していました。最初にリリースされたSnowball、NFSマウントや内部でのEC2インスタンス（sbe-cインスタンス）起動やLambda実行の機能が追加されたSnowball Edge、大型トレーラーでエクサバイト級データの転送に対応するSnowmobileがあります（re:inventで場内に突然大型トレーラーが入ってきて驚いた方も多いのではないでしょうか）。
137,17 APR 2020,産業用IoT – コンディションベースのモニタリングから品質予測まで、AWS IoTサービスで工場のデジタル化を実現 | Amazon Web Services ブログ,産業用IoT（IIoT）は、産業用機器やオートメーションネットワーク（通常はOT、オペレーションズテクノロジーと呼ばれる）と情報技術（IT）の間のギャップを埋めるものです。ITでは、機械学習、クラウド、モバイル、エッジコンピューティングなどの新技術の利用が一般的になりつつあります。IIoTは、機械、クラウドコンピューティング、分析、人を結びつけ、産業プロセスのパフォーマンス、生産性、効率性を向上させます。これにより、顧客は品質予測とメンテナンスのためにIIoTアプリケーションを利用したり、どこからでも操作を遠隔監視することができます。 しかし、IIoTの価値を実現することは容易ではなく、下記のような製造業の方々を妨げる3つの要素があります。 デバイスが安全に設置されると、AWS IoTはIoTデータの分析を簡単に実行できます。AWS IoTを利用すれば、すべてのIoTデータを取得し、パフォーマンスを監視することができます。 予知保全には、以下のようなリファレンスアーキテクチャを提案します。 このアーキテクチャを以前のものと比較してみると、機器の故障を予測する機能がいくつか追加されていることがわかります。 この新しいアーキテクチャでは、以下の要素を追加しています。
138,16 APR 2020,FlexMatchマッチング状態を確認するためのサーバレスアプリケーションの実装例 | Amazon Web Services ブログ,マッチメイキングシステムでは、セッションベースのマルチプレイゲームにおいて重要な1つの要素であり、良いマッチメイキングの結果は良いゲーム体験に繋がります。しかし、マッチングの速度、接続先に対するレイテンシー、マッチングの条件設定など考慮するべき要素が多く、実装工数がしばしば問題になります。Amazon GameLift の FlexMatchを使用すれば誰でも堅牢なプレイヤーマッチメイキングをすばやく簡単に作成できます。大人数のマッチメイキングでもレイテンシーが最も少ないサーバーインスタンスで、最大 200 人のプレイヤーを接続させることができます。 FlexMatchを利用する際にプレイヤーはマッチング状態(成功、失敗)を確認する必要があります。今回では、マッチング状況を確認できるサーバレスアプリケーションの実装例を紹介したいと思います。ゲームクライエントはAPI Gatewayを経由し、Lambdaで現在のマッチング状況を確認します。 今回はdefaultの設定になりますが、本番ゲームで利用する際に十分なキャパシティを設定する必要があります。 今回はFlexMatchイベント通知のサーバレスによる実装例を紹介しました。ログの処理、失敗時の処理、データの処理関連はかなり省略した形のサンプルのため、本番運用ではその周りのロジックも細かく設定する必要があります。
